country,year,sex,age,suicides_no,population,taux_suicide_100k,decennie
Antigua and Barbuda,1993,Homme,55-74 ans,0,2879,0,1990-1999
Antigua and Barbuda,1993,Homme,75+ ans,0,896,0,1990-1999
Antigua and Barbuda,1994,Femme,15-24 ans,0,6083,0,1990-1999
Antigua and Barbuda,1994,Femme,25-34 ans,0,7151,0,1990-1999
Antigua and Barbuda,1994,Femme,35-54 ans,0,7357,0,1990-1999
Antigua and Barbuda,1994,Femme,5-14 ans,0,7722,0,1990-1999
Antigua and Barbuda,1994,Femme,55-74 ans,0,3715,0,1990-1999
Antigua and Barbuda,1994,Femme,75+ ans,0,1437,0,1990-1999
Antigua and Barbuda,1994,Homme,15-24 ans,0,5976,0,1990-1999
Antigua and Barbuda,1994,Homme,25-34 ans,0,6886,0,1990-1999
Antigua and Barbuda,1994,Homme,35-54 ans,0,7359,0,1990-1999
Antigua and Barbuda,1994,Homme,5-14 ans,0,7494,0,1990-1999
Antigua and Barbuda,1994,Homme,55-74 ans,0,2935,0,1990-1999
Antigua and Barbuda,1994,Homme,75+ ans,0,929,0,1990-1999
Antigua and Barbuda,1995,Femme,15-24 ans,0,6099,0,1990-1999
Antigua and Barbuda,1995,Femme,25-34 ans,0,7333,0,1990-1999
Antigua and Barbuda,1995,Femme,35-54 ans,0,7851,0,1990-1999
Antigua and Barbuda,1995,Femme,5-14 ans,0,7885,0,1990-1999
Antigua and Barbuda,1995,Femme,55-74 ans,0,3808,0,1990-1999
Antigua and Barbuda,1995,Femme,75+ ans,0,1488,0,1990-1999
Antigua and Barbuda,1995,Homme,15-24 ans,0,5953,0,1990-1999
Antigua and Barbuda,1995,Homme,25-34 ans,0,7023,0,1990-1999
Antigua and Barbuda,1995,Homme,35-54 ans,0,7809,0,1990-1999
Antigua and Barbuda,1995,Homme,5-14 ans,0,7632,0,1990-1999
Antigua and Barbuda,1995,Homme,55-74 ans,0,3021,0,1990-1999
Antigua and Barbuda,1995,Homme,75+ ans,0,944,0,1990-1999
Antigua and Barbuda,1998,Femme,15-24 ans,0,6529,0,1990-1999
Antigua and Barbuda,1998,Femme,25-34 ans,0,8332,0,1990-1999
Antigua and Barbuda,1998,Femme,35-54 ans,0,9615,0,1990-1999
Antigua and Barbuda,1998,Femme,5-14 ans,0,8183,0,1990-1999
Antigua and Barbuda,1998,Femme,55-74 ans,0,3921,0,1990-1999
Antigua and Barbuda,1998,Femme,75+ ans,0,1476,0,1990-1999
Antigua and Barbuda,1998,Homme,15-24 ans,0,5916,0,1990-1999
Antigua and Barbuda,1998,Homme,25-34 ans,0,7294,0,1990-1999
Antigua and Barbuda,1998,Homme,35-54 ans,0,9086,0,1990-1999
Antigua and Barbuda,1998,Homme,5-14 ans,0,7706,0,1990-1999
Antigua and Barbuda,1998,Homme,55-74 ans,0,3213,0,1990-1999
Antigua and Barbuda,1998,Homme,75+ ans,0,954,0,1990-1999
Antigua and Barbuda,1999,Femme,15-24 ans,0,6589,0,1990-1999
Antigua and Barbuda,1999,Femme,25-34 ans,0,8526,0,1990-1999
Antigua and Barbuda,1999,Femme,35-54 ans,0,10311,0,1990-1999
Antigua and Barbuda,1999,Femme,5-14 ans,0,8314,0,1990-1999
Antigua and Barbuda,1999,Femme,55-74 ans,0,3968,0,1990-1999
Antigua and Barbuda,1999,Femme,75+ ans,0,1451,0,1990-1999
Antigua and Barbuda,1999,Homme,15-24 ans,0,5845,0,1990-1999
Antigua and Barbuda,1999,Homme,25-34 ans,0,7263,0,1990-1999
Antigua and Barbuda,1999,Homme,35-54 ans,0,9537,0,1990-1999
Antigua and Barbuda,1999,Homme,5-14 ans,0,7805,0,1990-1999
Antigua and Barbuda,1999,Homme,55-74 ans,0,3276,0,1990-1999
Antigua and Barbuda,1999,Homme,75+ ans,0,947,0,1990-1999
Antigua and Barbuda,2000,Femme,15-24 ans,0,6616,0,2000-2009
Antigua and Barbuda,2000,Femme,25-34 ans,0,8595,0,2000-2009
Antigua and Barbuda,2000,Femme,35-54 ans,0,11040,0,2000-2009
Antigua and Barbuda,2000,Femme,5-14 ans,0,8439,0,2000-2009
Antigua and Barbuda,2000,Femme,55-74 ans,0,3986,0,2000-2009
Antigua and Barbuda,2000,Femme,75+ ans,0,1413,0,2000-2009
Antigua and Barbuda,2000,Homme,15-24 ans,0,5783,0,2000-2009
Antigua and Barbuda,2000,Homme,25-34 ans,0,7177,0,2000-2009
Antigua and Barbuda,2000,Homme,35-54 ans,1,10033,9.967108541812019,2000-2009
Antigua and Barbuda,2000,Homme,5-14 ans,0,7973,0,2000-2009
Antigua and Barbuda,2000,Homme,55-74 ans,1,3333,30.003000300030006,2000-2009
Antigua and Barbuda,2000,Homme,75+ ans,0,938,0,2000-2009
Antigua and Barbuda,2001,Femme,15-24 ans,0,6902,0,2000-2009
Antigua and Barbuda,2001,Femme,25-34 ans,0,8425,0,2000-2009
Antigua and Barbuda,2001,Femme,35-54 ans,0,11402,0,2000-2009
Antigua and Barbuda,2001,Femme,5-14 ans,0,8428,0,2000-2009
Antigua and Barbuda,2001,Femme,55-74 ans,0,4037,0,2000-2009
Antigua and Barbuda,2001,Femme,75+ ans,0,1487,0,2000-2009
Antigua and Barbuda,2001,Homme,15-24 ans,0,6084,0,2000-2009
Antigua and Barbuda,2001,Homme,25-34 ans,0,7071,0,2000-2009
Antigua and Barbuda,2001,Homme,35-54 ans,2,10281,19.45336056803813,2000-2009
Antigua and Barbuda,2001,Homme,5-14 ans,0,7958,0,2000-2009
Antigua and Barbuda,2001,Homme,55-74 ans,0,3442,0,2000-2009
Antigua and Barbuda,2001,Homme,75+ ans,0,980,0,2000-2009
Antigua and Barbuda,2002,Femme,15-24 ans,0,7196,0,2000-2009
Antigua and Barbuda,2002,Femme,25-34 ans,0,8155,0,2000-2009
Antigua and Barbuda,2002,Femme,35-54 ans,0,11760,0,2000-2009
Antigua and Barbuda,2002,Femme,5-14 ans,0,8408,0,2000-2009
Antigua and Barbuda,2002,Femme,55-74 ans,0,4050,0,2000-2009
Antigua and Barbuda,2002,Femme,75+ ans,0,1547,0,2000-2009
Antigua and Barbuda,2002,Homme,15-24 ans,0,6416,0,2000-2009
Antigua and Barbuda,2002,Homme,25-34 ans,0,6921,0,2000-2009
Antigua and Barbuda,2002,Homme,35-54 ans,0,10604,0,2000-2009
Antigua and Barbuda,2002,Homme,5-14 ans,0,7980,0,2000-2009
Antigua and Barbuda,2002,Homme,55-74 ans,0,3527,0,2000-2009
Antigua and Barbuda,2002,Homme,75+ ans,0,1024,0,2000-2009
Antigua and Barbuda,2003,Femme,15-24 ans,0,7454,0,2000-2009
Antigua and Barbuda,2003,Femme,25-34 ans,0,7831,0,2000-2009
Antigua and Barbuda,2003,Femme,35-54 ans,0,12129,0,2000-2009
Antigua and Barbuda,2003,Femme,5-14 ans,0,8423,0,2000-2009
Antigua and Barbuda,2003,Femme,55-74 ans,0,4054,0,2000-2009
Antigua and Barbuda,2003,Femme,75+ ans,0,1583,0,2000-2009
Antigua and Barbuda,2003,Homme,15-24 ans,0,6730,0,2000-2009
Antigua and Barbuda,2003,Homme,25-34 ans,0,6734,0,2000-2009
Antigua and Barbuda,2003,Homme,35-54 ans,0,10997,0,2000-2009
Antigua and Barbuda,2003,Homme,5-14 ans,0,8061,0,2000-2009
Antigua and Barbuda,2003,Homme,55-74 ans,1,3594,27.824151363383418,2000-2009
Antigua and Barbuda,2003,Homme,75+ ans,0,1068,0,2000-2009
Antigua and Barbuda,2004,Femme,15-24 ans,0,7648,0,2000-2009
Antigua and Barbuda,2004,Femme,25-34 ans,0,7531,0,2000-2009
Antigua and Barbuda,2004,Femme,35-54 ans,0,12492,0,2000-2009
Antigua and Barbuda,2004,Femme,5-14 ans,0,8488,0,2000-2009
Antigua and Barbuda,2004,Femme,55-74 ans,0,4088,0,2000-2009
Antigua and Barbuda,2004,Femme,75+ ans,0,1590,0,2000-2009
Antigua and Barbuda,2004,Homme,15-24 ans,0,6968,0,2000-2009
Antigua and Barbuda,2004,Homme,25-34 ans,0,6556,0,2000-2009
Antigua and Barbuda,2004,Homme,35-54 ans,1,11406,8.76731544800982,2000-2009
Antigua and Barbuda,2004,Homme,5-14 ans,0,8196,0,2000-2009
Antigua and Barbuda,2004,Homme,55-74 ans,1,3665,27.285129604365622,2000-2009
Antigua and Barbuda,2004,Homme,75+ ans,0,1094,0,2000-2009
Antigua and Barbuda,2005,Femme,15-24 ans,0,7780,0,2000-2009
Antigua and Barbuda,2005,Femme,25-34 ans,0,7327,0,2000-2009
Antigua and Barbuda,2005,Femme,35-54 ans,0,12835,0,2000-2009
Antigua and Barbuda,2005,Femme,5-14 ans,0,8584,0,2000-2009
Antigua and Barbuda,2005,Femme,55-74 ans,0,4157,0,2000-2009
Antigua and Barbuda,2005,Femme,75+ ans,0,1575,0,2000-2009
Antigua and Barbuda,2005,Homme,15-24 ans,0,7113,0,2000-2009
Antigua and Barbuda,2005,Homme,25-34 ans,0,6444,0,2000-2009
Antigua and Barbuda,2005,Homme,35-54 ans,0,11778,0,2000-2009
Antigua and Barbuda,2005,Homme,5-14 ans,0,8358,0,2000-2009
Antigua and Barbuda,2005,Homme,55-74 ans,0,3748,0,2000-2009
Antigua and Barbuda,2005,Homme,75+ ans,0,1110,0,2000-2009
Antigua and Barbuda,2006,Femme,15-24 ans,0,7902,0,2000-2009
Antigua and Barbuda,2006,Femme,25-34 ans,0,7098,0,2000-2009
Antigua and Barbuda,2006,Femme,35-54 ans,0,13374,0,2000-2009
Antigua and Barbuda,2006,Femme,5-14 ans,0,8571,0,2000-2009
Antigua and Barbuda,2006,Femme,55-74 ans,0,4256,0,2000-2009
Antigua and Barbuda,2006,Femme,75+ ans,0,1573,0,2000-2009
Antigua and Barbuda,2006,Homme,15-24 ans,0,7239,0,2000-2009
Antigua and Barbuda,2006,Homme,25-34 ans,0,6319,0,2000-2009
Antigua and Barbuda,2006,Homme,35-54 ans,0,12202,0,2000-2009
Antigua and Barbuda,2006,Homme,5-14 ans,0,8485,0,2000-2009
Antigua and Barbuda,2006,Homme,55-74 ans,0,3847,0,2000-2009
Antigua and Barbuda,2006,Homme,75+ ans,0,1107,0,2000-2009
Antigua and Barbuda,2007,Femme,15-24 ans,0,8013,0,2000-2009
Antigua and Barbuda,2007,Femme,25-34 ans,0,6962,0,2000-2009
Antigua and Barbuda,2007,Femme,35-54 ans,0,13860,0,2000-2009
Antigua and Barbuda,2007,Femme,5-14 ans,0,8555,0,2000-2009
Antigua and Barbuda,2007,Femme,55-74 ans,0,4400,0,2000-2009
Antigua and Barbuda,2007,Femme,75+ ans,0,1568,0,2000-2009
Antigua and Barbuda,2007,Homme,15-24 ans,0,7330,0,2000-2009
Antigua and Barbuda,2007,Homme,25-34 ans,0,6267,0,2000-2009
Antigua and Barbuda,2007,Homme,35-54 ans,1,12530,7.980845969672784,2000-2009
Antigua and Barbuda,2007,Homme,5-14 ans,0,8564,0,2000-2009
Antigua and Barbuda,2007,Homme,55-74 ans,0,3988,0,2000-2009
Antigua and Barbuda,2007,Homme,75+ ans,0,1094,0,2000-2009
Antigua and Barbuda,2008,Femme,15-24 ans,0,8108,0,2000-2009
Antigua and Barbuda,2008,Femme,25-34 ans,0,6910,0,2000-2009
Antigua and Barbuda,2008,Femme,35-54 ans,0,14278,0,2000-2009
Antigua and Barbuda,2008,Femme,5-14 ans,0,8537,0,2000-2009
Antigua and Barbuda,2008,Femme,55-74 ans,0,4587,0,2000-2009
Antigua and Barbuda,2008,Femme,75+ ans,0,1567,0,2000-2009
Antigua and Barbuda,2008,Homme,15-24 ans,0,7404,0,2000-2009
Antigua and Barbuda,2008,Homme,25-34 ans,0,6274,0,2000-2009
Antigua and Barbuda,2008,Homme,35-54 ans,0,12782,0,2000-2009
Antigua and Barbuda,2008,Homme,5-14 ans,0,8599,0,2000-2009
Antigua and Barbuda,2008,Homme,55-74 ans,0,4158,0,2000-2009
Antigua and Barbuda,2008,Homme,75+ ans,0,1069,0,2000-2009
Antigua and Barbuda,2009,Femme,15-24 ans,0,8199,0,2000-2009
Antigua and Barbuda,2009,Femme,25-34 ans,0,6917,0,2000-2009
Antigua and Barbuda,2009,Femme,35-54 ans,0,14629,0,2000-2009
Antigua and Barbuda,2009,Femme,5-14 ans,0,8514,0,2000-2009
Antigua and Barbuda,2009,Femme,55-74 ans,0,4793,0,2000-2009
Antigua and Barbuda,2009,Femme,75+ ans,0,1571,0,2000-2009
Antigua and Barbuda,2009,Homme,15-24 ans,0,7489,0,2000-2009
Antigua and Barbuda,2009,Homme,25-34 ans,0,6325,0,2000-2009
Antigua and Barbuda,2009,Homme,35-54 ans,0,12978,0,2000-2009
Antigua and Barbuda,2009,Homme,5-14 ans,0,8599,0,2000-2009
Antigua and Barbuda,2009,Homme,55-74 ans,0,4349,0,2000-2009
Antigua and Barbuda,2009,Homme,75+ ans,0,1042,0,2000-2009
Antigua and Barbuda,2012,Femme,15-24 ans,0,8435,0,2010-2015
Antigua and Barbuda,2012,Femme,25-34 ans,0,7215,0,2010-2015
Antigua and Barbuda,2012,Femme,35-54 ans,0,15193,0,2010-2015
Antigua and Barbuda,2012,Femme,5-14 ans,0,8401,0,2010-2015
Antigua and Barbuda,2012,Femme,55-74 ans,0,5512,0,2010-2015
Antigua and Barbuda,2012,Femme,75+ ans,0,1625,0,2010-2015
Antigua and Barbuda,2012,Homme,15-24 ans,0,7893,0,2010-2015
Antigua and Barbuda,2012,Homme,25-34 ans,0,6629,0,2010-2015
Antigua and Barbuda,2012,Homme,35-54 ans,0,13280,0,2010-2015
Antigua and Barbuda,2012,Homme,5-14 ans,0,8475,0,2010-2015
Antigua and Barbuda,2012,Homme,55-74 ans,0,4994,0,2010-2015
Antigua and Barbuda,2012,Homme,75+ ans,0,1051,0,2010-2015
Antigua and Barbuda,2013,Femme,15-24 ans,0,8494,0,2010-2015
Antigua and Barbuda,2013,Femme,25-34 ans,0,7397,0,2010-2015
Antigua and Barbuda,2013,Femme,35-54 ans,0,15236,0,2010-2015
Antigua and Barbuda,2013,Femme,5-14 ans,0,8353,0,2010-2015
Antigua and Barbuda,2013,Femme,55-74 ans,0,5787,0,2010-2015
Antigua and Barbuda,2013,Femme,75+ ans,0,1652,0,2010-2015
Antigua and Barbuda,2013,Homme,15-24 ans,0,8061,0,2010-2015
Antigua and Barbuda,2013,Homme,25-34 ans,0,6782,0,2010-2015
Antigua and Barbuda,2013,Homme,35-54 ans,0,13302,0,2010-2015
Antigua and Barbuda,2013,Homme,5-14 ans,0,8405,0,2010-2015
Antigua and Barbuda,2013,Homme,55-74 ans,0,5238,0,2010-2015
Antigua and Barbuda,2013,Homme,75+ ans,0,1072,0,2010-2015
Antigua and Barbuda,2014,Femme,15-24 ans,0,8537,0,2010-2015
Antigua and Barbuda,2014,Femme,25-34 ans,0,7578,0,2010-2015
Antigua and Barbuda,2014,Femme,35-54 ans,0,15273,0,2010-2015
Antigua and Barbuda,2014,Femme,5-14 ans,0,8296,0,2010-2015
Antigua and Barbuda,2014,Femme,55-74 ans,0,6085,0,2010-2015
Antigua and Barbuda,2014,Femme,75+ ans,0,1686,0,2010-2015
Antigua and Barbuda,2014,Homme,15-24 ans,0,8208,0,2010-2015
Antigua and Barbuda,2014,Homme,25-34 ans,0,6928,0,2010-2015
Antigua and Barbuda,2014,Homme,35-54 ans,0,13325,0,2010-2015
Antigua and Barbuda,2014,Homme,5-14 ans,0,8335,0,2010-2015
Antigua and Barbuda,2014,Homme,55-74 ans,0,5503,0,2010-2015
Antigua and Barbuda,2014,Homme,75+ ans,0,1083,0,2010-2015
Antigua and Barbuda,2015,Femme,15-24 ans,0,8561,0,2010-2015
Antigua and Barbuda,2015,Femme,25-34 ans,0,7740,0,2010-2015
Antigua and Barbuda,2015,Femme,35-54 ans,0,15323,0,2010-2015
Antigua and Barbuda,2015,Femme,5-14 ans,0,8239,0,2010-2015
Antigua and Barbuda,2015,Femme,55-74 ans,1,6403,15.617679212868968,2010-2015
Antigua and Barbuda,2015,Femme,75+ ans,0,1724,0,2010-2015
Antigua and Barbuda,2015,Homme,15-24 ans,0,8331,0,2010-2015
Antigua and Barbuda,2015,Homme,25-34 ans,0,7059,0,2010-2015
Antigua and Barbuda,2015,Homme,35-54 ans,0,13370,0,2010-2015
Antigua and Barbuda,2015,Homme,5-14 ans,0,8268,0,2010-2015
Antigua and Barbuda,2015,Homme,55-74 ans,0,5784,0,2010-2015
Antigua and Barbuda,2015,Homme,75+ ans,0,1087,0,2010-2015
Argentina,1979,Femme,15-24 ans,105,2343000,4.481434058898848,NA
Argentina,1979,Femme,25-34 ans,95,1951000,4.8692977960020505,NA
Argentina,1979,Femme,35-54 ans,136,3295000,4.127465857359636,NA
Argentina,1979,Femme,5-14 ans,15,2517000,0.5959475566150179,NA
Argentina,1979,Femme,55-74 ans,124,2026000,6.1204343534057255,NA
Argentina,1979,Femme,75+ ans,33,400000,8.25,NA
Argentina,1979,Homme,15-24 ans,141,2415000,5.838509316770186,NA
Argentina,1979,Homme,25-34 ans,187,1993000,9.382839939789264,NA
Argentina,1979,Homme,35-54 ans,421,3299000,12.761442861473174,NA
Argentina,1979,Homme,5-14 ans,12,2598000,0.4618937644341801,NA
Argentina,1979,Homme,55-74 ans,395,1852000,21.32829373650108,NA
Argentina,1979,Homme,75+ ans,138,297000,46.464646464646464,NA
Argentina,1980,Femme,15-24 ans,111,2286800,4.8539443764212,1980-1989
Argentina,1980,Femme,25-34 ans,90,2066500,4.3551899346721505,1980-1989
Argentina,1980,Femme,35-54 ans,144,3148900,4.573025500968592,1980-1989
Argentina,1980,Femme,5-14 ans,18,2592500,0.6943105110896818,1980-1989
Argentina,1980,Femme,55-74 ans,135,2025100,6.666337464816553,1980-1989
Argentina,1980,Femme,75+ ans,34,470800,7.221750212404419,1980-1989
Argentina,1980,Homme,15-24 ans,138,2266300,6.089220315050964,1980-1989
Argentina,1980,Homme,25-34 ans,198,2037200,9.719222462203023,1980-1989
Argentina,1980,Homme,35-54 ans,447,3086700,14.481485081154633,1980-1989
Argentina,1980,Homme,5-14 ans,6,2647400,0.2266374556168316,1980-1989
Argentina,1980,Homme,55-74 ans,489,1766100,27.688126380159677,1980-1989
Argentina,1980,Homme,75+ ans,162,312300,51.873198847262245,1980-1989
Argentina,1981,Femme,15-24 ans,100,2273000,4.399472063352397,1980-1989
Argentina,1981,Femme,25-34 ans,78,2049000,3.8067349926793557,1980-1989
Argentina,1981,Femme,35-54 ans,191,3174900,6.015937509842829,1980-1989
Argentina,1981,Femme,5-14 ans,14,2581800,0.5422573398404215,1980-1989
Argentina,1981,Femme,55-74 ans,129,2083200,6.192396313364056,1980-1989
Argentina,1981,Femme,75+ ans,27,434400,6.215469613259669,1980-1989
Argentina,1981,Homme,15-24 ans,171,2334400,7.325222755311857,1980-1989
Argentina,1981,Homme,25-34 ans,224,2102200,10.655503757967844,1980-1989
Argentina,1981,Homme,35-54 ans,547,3159800,17.311222229255016,1980-1989
Argentina,1981,Homme,5-14 ans,12,2657400,0.4515692029803567,1980-1989
Argentina,1981,Homme,55-74 ans,537,1834200,29.277069021916912,1980-1989
Argentina,1981,Homme,75+ ans,167,311500,53.611556982343494,1980-1989
Argentina,1982,Femme,15-24 ans,95,2383000,3.986571548468317,1980-1989
Argentina,1982,Femme,25-34 ans,75,2131000,3.5194744251525103,1980-1989
Argentina,1982,Femme,35-54 ans,124,3341000,3.7114636336426217,1980-1989
Argentina,1982,Femme,5-14 ans,6,2607000,0.23014959723820483,1980-1989
Argentina,1982,Femme,55-74 ans,157,2229000,7.043517272319425,1980-1989
Argentina,1982,Femme,75+ ans,32,484000,6.6115702479338845,1980-1989
Argentina,1982,Homme,15-24 ans,151,2472000,6.108414239482201,1980-1989
Argentina,1982,Homme,25-34 ans,207,2198000,9.417652411282985,1980-1989
Argentina,1982,Homme,35-54 ans,450,3350000,13.432835820895521,1980-1989
Argentina,1982,Homme,5-14 ans,12,2697000,0.4449388209121246,1980-1989
Argentina,1982,Homme,55-74 ans,483,1989000,24.283559577677224,1980-1989
Argentina,1982,Homme,75+ ans,173,352000,49.14772727272728,1980-1989
Argentina,1983,Femme,15-24 ans,80,2422000,3.3030553261767137,1980-1989
Argentina,1983,Femme,25-34 ans,65,2165000,3.0023094688221708,1980-1989
Argentina,1983,Femme,35-54 ans,156,3394000,4.596346493812611,1980-1989
Argentina,1983,Femme,5-14 ans,9,2649000,0.33975084937712347,1980-1989
Argentina,1983,Femme,55-74 ans,161,2265000,7.108167770419426,1980-1989
Argentina,1983,Femme,75+ ans,48,492000,9.75609756097561,1980-1989
Argentina,1983,Homme,15-24 ans,146,2512000,5.812101910828026,1980-1989
Argentina,1983,Homme,25-34 ans,168,2234000,7.520143240823635,1980-1989
Argentina,1983,Homme,35-54 ans,338,3405000,9.926578560939795,1980-1989
Argentina,1983,Homme,5-14 ans,6,2741000,0.21889821233126594,1980-1989
Argentina,1983,Homme,55-74 ans,502,2021000,24.839188520534393,1980-1989
Argentina,1983,Homme,75+ ans,155,357000,43.417366946778714,1980-1989
Argentina,1984,Femme,15-24 ans,67,2318000,2.8904227782571184,1980-1989
Argentina,1984,Femme,25-34 ans,59,2151600,2.74214538018219,1980-1989
Argentina,1984,Femme,35-54 ans,154,3303700,4.6614402034083,1980-1989
Argentina,1984,Femme,5-14 ans,4,2909800,0.13746649254244278,1980-1989
Argentina,1984,Femme,55-74 ans,161,2268500,7.097200793475865,1980-1989
Argentina,1984,Femme,75+ ans,33,528700,6.241724985814261,1980-1989
Argentina,1984,Homme,15-24 ans,132,2378000,5.550883095037847,1980-1989
Argentina,1984,Homme,25-34 ans,163,2199800,7.409764524047641,1980-1989
Argentina,1984,Homme,35-54 ans,415,3294800,12.595605196066531,1980-1989
Argentina,1984,Homme,5-14 ans,15,2997300,0.5004504053648283,1980-1989
Argentina,1984,Homme,55-74 ans,494,1966200,25.12460583867358,1980-1989
Argentina,1984,Homme,75+ ans,176,357500,49.230769230769226,1980-1989
Argentina,1985,Femme,15-24 ans,69,2354200,2.9309319514059977,1980-1989
Argentina,1985,Femme,25-34 ans,65,2185200,2.9745561047043747,1980-1989
Argentina,1985,Femme,35-54 ans,142,3355300,4.232110392513337,1980-1989
Argentina,1985,Femme,5-14 ans,11,2955200,0.3722252301028695,1980-1989
Argentina,1985,Femme,55-74 ans,210,2304000,9.114583333333334,1980-1989
Argentina,1985,Femme,75+ ans,41,537000,7.635009310986964,1980-1989
Argentina,1985,Homme,15-24 ans,156,2415200,6.4590924147068565,1980-1989
Argentina,1985,Homme,25-34 ans,177,2234200,7.922298809417241,1980-1989
Argentina,1985,Homme,35-54 ans,414,3346300,12.371873412425664,1980-1989
Argentina,1985,Homme,5-14 ans,16,3044200,0.525589645883976,1980-1989
Argentina,1985,Homme,55-74 ans,485,1997000,24.2864296444667,1980-1989
Argentina,1985,Homme,75+ ans,202,363000,55.64738292011019,1980-1989
Argentina,1986,Femme,15-24 ans,101,2367600,4.265923297854367,1980-1989
Argentina,1986,Femme,25-34 ans,96,2197600,4.368401892974154,1980-1989
Argentina,1986,Femme,35-54 ans,188,3374300,5.571525946122159,1980-1989
Argentina,1986,Femme,5-14 ans,7,2971900,0.23553955382078806,1980-1989
Argentina,1986,Femme,55-74 ans,201,2317100,8.67463639894696,1980-1989
Argentina,1986,Femme,75+ ans,48,540200,8.885597926693817,1980-1989
Argentina,1986,Homme,15-24 ans,186,2428900,7.657787475812095,1980-1989
Argentina,1986,Homme,25-34 ans,209,2246900,9.301704570741911,1980-1989
Argentina,1986,Homme,35-54 ans,478,3365200,14.204207773683585,1980-1989
Argentina,1986,Homme,5-14 ans,10,3061400,0.32664793885150584,1980-1989
Argentina,1986,Homme,55-74 ans,530,2008300,26.390479510033362,1980-1989
Argentina,1986,Homme,75+ ans,230,365000,63.013698630136986,1980-1989
Argentina,1987,Femme,15-24 ans,93,2398400,3.8775850567044694,1980-1989
Argentina,1987,Femme,25-34 ans,89,2226200,3.99784385949151,1980-1989
Argentina,1987,Femme,35-54 ans,209,3418300,6.114150308632946,1980-1989
Argentina,1987,Femme,5-14 ans,14,3010700,0.4650081376424087,1980-1989
Argentina,1987,Femme,55-74 ans,224,2347300,9.542879052528438,1980-1989
Argentina,1987,Femme,75+ ans,57,547000,10.420475319926874,1980-1989
Argentina,1987,Homme,15-24 ans,179,2460600,7.27464845972527,1980-1989
Argentina,1987,Homme,25-34 ans,192,2276200,8.435111150162552,1980-1989
Argentina,1987,Homme,35-54 ans,482,3409100,14.138628963656098,1980-1989
Argentina,1987,Homme,5-14 ans,15,3101300,0.4836681391674459,1980-1989
Argentina,1987,Homme,55-74 ans,532,2034500,26.148930941263206,1980-1989
Argentina,1987,Homme,75+ ans,200,369800,54.08328826392645,1980-1989
Argentina,1988,Femme,15-24 ans,101,2459000,4.107360715738105,1980-1989
Argentina,1988,Femme,25-34 ans,61,2228000,2.7378815080789947,1980-1989
Argentina,1988,Femme,35-54 ans,198,3508000,5.6442417331813,1980-1989
Argentina,1988,Femme,5-14 ans,11,3115000,0.3531300160513644,1980-1989
Argentina,1988,Femme,55-74 ans,233,2412000,9.660033167495854,1980-1989
Argentina,1988,Femme,75+ ans,61,602000,10.132890365448505,1980-1989
Argentina,1988,Homme,15-24 ans,211,2524000,8.35974643423138,1980-1989
Argentina,1988,Homme,25-34 ans,215,2276000,9.44639718804921,1980-1989
Argentina,1988,Homme,35-54 ans,477,3503000,13.61689980017128,1980-1989
Argentina,1988,Homme,5-14 ans,20,3210000,0.6230529595015577,1980-1989
Argentina,1988,Homme,55-74 ans,550,2079000,26.455026455026456,1980-1989
Argentina,1988,Homme,75+ ans,216,392000,55.10204081632653,1980-1989
